TestID,ElapsedTime,BytesSent,BytesAcked,BytesRetrans,RTT,RTTVar,RWndLimited,SndBufLimited,MinRTT,FinalSpeed
259,3304094,388966549,388236247,478350,2064,132,0,0,226,940.6575048676807
259,3588794,422069277,421336079,479798,2356,122,0,0,226,940.6575048676807
259,3899623,458689197,457927039,479798,2271,104,0,0,226,940.6575048676807
259,4092261,481364877,480592583,479798,2305,53,0,0,226,940.6575048676807
259,4179232,491599341,490835735,484142,2377,176,0,0,226,940.6575048676807
259,4805351,565238829,564511423,492830,2176,143,0,0,226,940.6575048676807
259,4977016,585438429,584713919,492830,2151,157,0,0,226,940.6575048676807
259,5002451,588435789,587711279,492830,2149,188,0,0,226,940.6575048676807
259,5029761,591693789,590918599,492830,2267,128,0,0,226,940.6575048676807
259,5238853,616259109,615507087,492830,2276,74,0,0,226,940.6575048676807
259,5579275,656332509,655579039,492830,2159,186,0,0,226,940.6575048676807
259,6010099,707096493,706292343,497174,2352,163,0,0,226,940.6575048676807
259,6284617,739350693,738595775,497174,2462,136,0,0,226,940.6575048676807
259,6372512,749711133,748946079,497174,2105,136,0,0,226,940.6575048676807
259,6415805,754793613,754027111,497174,2393,144,0,0,226,940.6575048676807
259,6829852,803533293,802746519,497174,2410,132,0,0,226,940.6575048676807
259,7057354,830314053,829514247,497174,2533,164,0,0,226,940.6575048676807
259,7606011,894822453,894079119,497174,2242,186,0,0,226,940.6575048676807
259,7693830,905182893,904427975,497174,2431,164,0,0,226,940.6575048676807
259,7719478,908245413,907441263,497174,2326,138,0,0,226,940.6575048676807
259,8151864,959135373,958335567,497174,2473,186,0,0,226,940.6575048676807
259,8434454,992366973,991600471,497174,2230,111,0,0,226,940.6575048676807
259,8851347,1041367293,1040661607,497174,2338,166,0,0,226,940.6575048676807
259,8876995,1044429813,1043654623,497174,2357,93,0,0,226,940.6575048676807
259,9283182,1092257253,1091458895,497174,2572,214,0,0,226,940.6575048676807
259,9544327,1122947613,1122194143,497174,2314,198,0,0,226,940.6575048676807
259,9665236,1137217653,1136432327,497174,2486,215,0,0,226,940.6575048676807
259,10000656,1176704613,1175899015,497174,2262,142,0,0,226,940.6575048676807
260,451986,246817,129123,0,100701,48,0,0,100290,242.51082955946336
260,596383,660873,334733,0,101047,486,0,0,100290,242.51082955946336
260,797686,2660253,1327333,0,100531,71,0,0,100180,242.51082955946336
260,1231193,16167267,12612511,0,100807,198,0,94000,100180,242.51082955946336
260,1427921,23122996,19859920,0,100774,159,0,241000,100180,242.51082955946336
260,2053408,43092695,39450435,0,100702,168,0,719000,100180,242.51082955946336
260,2380921,53872935,50518535,0,100777,196,0,953000,100180,242.51082955946336
260,2995575,75432270,71886632,0,100828,140,0,1423000,100180,242.51082955946336
260,3119251,79024647,75432270,0,100797,111,0,1529000,100180,242.51082955946336
260,3294215,84308545,81539243,0,100636,168,26000,1642000,100180,242.51082955946336
260,3779815,100258835,97144521,0,100820,177,96000,1914000,100180,242.51082955946336
260,4293575,117732955,114156351,0,100799,80,96000,2299000,100180,242.51082955946336
260,4383421,121071912,117732955,0,100841,112,96000,2359000,100180,242.51082955946336
260,4880573,137060363,133452761,0,100765,199,96000,2742000,100180,242.51082955946336
260,5075660,143474627,140687405,0,100805,92,96000,2892000,100180,242.51082955946336
260,5368907,152849423,149285597,0,100811,164,96000,3132000,100180,242.51082955946336
260,5663643,162701791,159426017,0,100763,120,96000,3363000,100180,242.51082955946336
260,5956057,171949002,168385144,0,100722,190,96000,3593000,100180,242.51082955946336
260,6342288,183857674,180710302,0,100816,139,96000,3885000,100180,242.51082955946336
260,6503891,189322223,186526927,0,100695,114,96000,3999000,100180,242.51082955946336
260,6555005,191128761,187501093,0,100746,166,96000,4034000,100180,242.51082955946336
260,6642566,194645750,191128761,0,100742,152,96000,4105000,100180,242.51082955946336
260,6701641,196792515,192966864,0,100813,85,108000,4141000,100180,242.51082955946336
260,6779223,199387689,195569912,0,100651,113,149000,4161000,100180,242.51082955946336
260,7116540,210494379,206915961,0,100891,125,149000,4437000,100180,242.51082955946336
260,7653057,228362250,224833050,0,100751,189,149000,4877000,100180,242.51082955946336
260,8140046,244179307,240635515,0,100780,146,149000,5252000,100180,242.51082955946336
260,8166010,244483589,241701263,0,100649,133,149000,5276000,100180,242.51082955946336
260,8792105,266263030,262670020,0,100819,173,181000,5730000,100180,242.51082955946336
260,9117569,276684167,273056531,0,100730,135,181000,5975000,100180,242.51082955946336
260,9391687,285315204,281768170,0,100660,123,181000,6184000,100180,242.51082955946336
260,9601719,292790420,288956810,0,100853,176,208000,6340000,100180,242.51082955946336
260,9626899,293813018,290930988,0,100735,160,208000,6359000,100180,242.51082955946336
260,10001007,306681857,303169063,0,100765,184,241000,6627000,100180,242.51082955946336
261,213943,49715,21355,0,102062,5203,0,0,100323,3.0536488468717295
261,269524,72403,41207,0,104139,3223,0,0,100323,3.0536488468717295
261,789715,483623,299283,0,244966,17691,0,0,100323,3.0536488468717295
261,1093762,646693,463771,0,338394,11690,0,0,100323,3.0536488468717295
261,1436204,797001,612661,0,402724,10913,0,0,100323,3.0536488468717295
261,2777961,1127395,1038061,0,438624,6307,0,0,100323,3.0536488468717295
261,4927959,1883189,1766913,0,306402,2176,0,0,100323,3.0536488468717295
261,5200063,1995211,1878935,0,286319,2876,0,0,100323,3.0536488468717295
261,6392183,2500019,2380907,0,264307,1333,0,0,100323,3.0536488468717295
261,8075092,3221781,3111177,0,262297,1081,0,0,100323,3.0536488468717295
261,9458358,3720917,3610313,0,328810,1609,0,0,100323,3.0536488468717295
262,516528,5886203,5713207,0,14835,381,0,0,10355,95.18656974164104
262,583804,6695881,6515795,0,15211,404,0,0,10355,95.18656974164104
262,1209463,14192847,13990073,0,16780,213,0,0,10355,95.18656974164104
262,1417910,16705543,16480081,0,17054,246,0,0,10355,95.18656974164104
262,2043322,24113175,23950105,0,14035,203,0,0,10355,95.18656974164104
262,2288018,27025747,26874021,0,13384,201,0,0,10355,95.18656974164104
262,2913894,34525549,34348299,0,14742,232,0,0,10355,95.18656974164104
262,3539756,41979975,41823995,0,14628,276,0,0,10355,95.18656974164104
262,3610061,42837865,42660615,0,13889,365,0,0,10355,95.18656974164104
262,3938621,46799757,46587057,0,15235,254,0,0,10355,95.18656974164104
262,4096242,48653083,48470161,0,15162,187,0,0,10355,95.18656974164104
262,4450899,52868797,52701473,0,14576,397,0,0,10355,95.18656974164104
262,4787367,56914351,56724339,0,16119,479,0,0,10355,95.18656974164104
262,5377143,63964647,63770381,0,17469,395,0,0,10355,95.18656974164104
262,5933038,70589543,70409457,0,15351,220,0,0,10355,95.18656974164104
262,6021280,71640281,71463031,0,15108,232,0,0,10355,95.18656974164104
262,6169589,73415617,73234113,0,15309,153,0,0,10355,95.18656974164104
262,6403961,76216167,76030409,0,15802,205,0,0,10355,95.18656974164104
262,6910268,82266773,82081015,0,15378,195,0,0,10355,95.18656974164104
262,7535878,89750977,89553875,0,16773,261,0,0,10355,95.18656974164104
262,8161797,97216747,97029571,0,18058,224,0,0,10355,95.18656974164104
262,8787558,104675427,104502431,0,14551,223,0,0,10355,95.18656974164104
262,8838794,105290839,105116425,0,15401,344,0,0,10355,95.18656974164104
262,9086518,108255877,108074373,0,17638,218,0,0,10355,95.18656974164104
262,9373241,111694527,111498843,0,16689,210,0,0,10355,95.18656974164104
262,9568133,114055497,113827199,0,16750,179,0,0,10355,95.18656974164104
262,9873692,117658635,117477131,0,15203,172,0,0,10355,95.18656974164104
262,10000582,119178731,118990137,0,16342,430,0,0,10355,95.18656974164104
263,380988,54470503,49271545,4752288,1741,183,201000,0,165,1426.1028234989428
263,957170,115789026,105695132,8945314,1902,691,593000,0,165,1426.1028234989428
263,982512,124491292,114116634,9735140,1834,404,593000,0,165,1426.1028234989428
263,1007837,132725618,121846152,10312266,1722,216,593000,0,165,1426.1028234989428
263,1083431,157914970,143350122,13231928,1062,142,593000,0,165,1426.1028234989428
263,1418922,201777964,184153072,16447952,3602,987,796000,0,165,1426.1028234989428
263,1494201,226767378,207333118,18657196,1400,583,796000,0,165,1426.1028234989428
263,1519360,234479880,214554992,19286788,2568,222,796000,0,165,1426.1028234989428
263,1925397,341344548,309068946,28218770,1874,635,869000,0,165,1426.1028234989428
263,2163920,381003193,349766919,29792750,1094,112,985000,0,165,1426.1028234989428
263,2240592,406303149,374312499,31512784,1271,104,985000,0,165,1426.1028234989428
263,2495665,464814375,423536951,37434352,2389,796,1059000,0,165,1426.1028234989428
263,2768241,515150247,471520653,41454382,2596,579,1180000,0,165,1426.1028234989428
263,3184879,534252503,488143867,42332124,1350,538,1538000,0,165,1426.1028234989428
263,3547389,607453539,554652321,48890374,1934,686,1571000,0,165,1426.1028234989428
263,3760016,633142120,579949748,49793426,1610,824,1571000,0,151,1426.1028234989428
263,3957575,638836266,585754042,50601968,1609,692,1608000,0,151,1426.1028234989428
263,4140546,644865428,593487814,50718244,1304,317,1771000,0,151,1426.1028234989428
263,4442903,680219004,625738806,53975390,1276,85,1961000,0,151,1426.1028234989428
263,4495006,691917482,633405932,54950974,2582,942,1973000,0,151,1426.1028234989428
263,4876211,755999760,695122964,59692766,1101,187,2159000,0,151,1426.1028234989428
263,4983561,761406598,697258472,60101150,2452,568,2251000,0,151,1426.1028234989428
263,5210359,799462345,737370323,61436906,2056,169,2357000,0,151,1426.1028234989428
263,5812074,937719657,863943069,72169994,1695,1070,2553000,0,151,1426.1028234989428
263,6070494,956830043,882713135,73158340,1499,575,2751000,0,151,1426.1028234989428
263,6188493,993973135,916278613,75780222,2148,1211,2751000,0,151,1426.1028234989428
263,6257383,1016778829,936251143,78932436,997,294,2751000,0,151,1426.1028234989428
263,6596104,1124310023,1035635927,88068610,951,340,2751000,0,151,1426.1028234989428
263,7178813,1253941563,1154928013,97830938,1445,311,2952000,0,151,1426.1028234989428
263,7629831,1336215761,1230320249,105343910,1480,364,3152000,0,151,1426.1028234989428
263,7759696,1377591583,1268519751,108306112,1618,107,3152000,0,151,1426.1028234989428
263,8008713,1460350317,1344326031,114875706,2827,371,3153000,0,151,1426.1028234989428
263,8526031,1565082860,1439277210,125085306,1695,125,3153000,0,151,1426.1028234989428
263,8566570,1578620506,1451415290,126243812,3728,251,3153000,0,151,1426.1028234989428
263,8991019,1715797826,1575011006,139693542,1414,725,3156000,0,151,1426.1028234989428
263,9148592,1768015676,1622719616,144436752,1675,134,3157000,0,151,1426.1028234989428
263,9774297,1911820728,1755529496,155389384,1553,367,3356000,0,151,1426.1028234989428
263,10000535,1943986536,1782723900,157672364,2134,182,3489000,0,151,1426.1028234989428
264,230253,27678027,27388755,5672,2304,119,0,0,231,954.6695677208588
264,537554,64371613,64092267,8508,2328,213,0,0,231,954.6695677208588
264,579911,69412603,69154527,8508,2378,151,0,0,231,954.6695677208588
264,932141,111470483,111210989,15598,2153,142,0,0,231,954.6695677208588
264,1456347,174078019,173807181,25524,2166,142,0,0,231,954.6695677208588
264,1955636,233676559,233388705,25524,2330,158,0,0,231,954.6695677208588
264,2116925,252957105,252645145,35450,2378,159,0,0,231,954.6695677208588
264,2404563,287288303,286946565,36868,2347,138,0,0,231,954.6695677208588
264,2485877,296987423,296666955,36868,2292,98,0,0,231,954.6695677208588
264,2920534,348867789,348551575,39704,2347,105,0,0,231,954.6695677208588
264,3024880,361310739,361022885,39704,2363,127,0,0,231,954.6695677208588
264,3358900,400936749,400612027,39704,2288,112,0,0,231,954.6695677208588
264,3417091,407828229,407540375,39704,2305,164,0,0,231,954.6695677208588
264,3784598,451729509,451297019,167324,2349,80,0,0,231,954.6695677208588
264,3846896,459195279,458724503,167324,2285,84,0,0,231,954.6695677208588
264,3872708,462258159,461815743,167324,2372,157,0,0,231,954.6695677208588
264,4421702,527854839,527382645,167324,2362,133,0,0,231,954.6695677208588
264,4559887,544317819,543883911,167324,2344,207,0,0,231,954.6695677208588
264,4944967,590324829,589858307,167324,2392,169,0,0,231,954.6695677208588
264,5570717,665046339,664588325,167324,2249,227,0,0,231,954.6695677208588
264,5744507,685848399,685376205,167324,2263,116,0,0,231,954.6695677208588
264,5905202,704991399,704564581,167324,2367,119,0,0,231,954.6695677208588
264,6064409,724008197,723592723,168742,2213,95,0,0,231,954.6695677208588
264,6184562,738365447,737910269,168742,2417,252,0,0,231,954.6695677208588
264,6446346,769632347,769197021,168742,2245,138,0,0,231,954.6695677208588
264,6555400,782713397,782238367,168742,2337,131,0,0,231,954.6695677208588
264,6634406,792093467,791669485,168742,2365,145,0,0,231,954.6695677208588
264,6796228,811427897,810995407,168742,2338,103,0,0,231,954.6695677208588
264,6980781,833506157,833033963,168742,2350,149,0,0,231,954.6695677208588
264,7411690,884937017,884487511,168742,2379,135,0,0,231,954.6695677208588
264,7885618,941536487,941103997,168742,2380,80,0,0,231,954.6695677208588
264,8030806,958892807,958436211,168742,2532,168,0,0,231,954.6695677208588
264,8656691,1033614317,1033190335,168742,2418,125,0,0,231,954.6695677208588
264,8810376,1051991597,1051513731,168742,2524,174,0,0,231,954.6695677208588
264,8835440,1054990667,1054515637,168742,2243,93,0,0,231,954.6695677208588
264,9069796,1083003257,1082533899,168742,2350,193,0,0,231,954.6695677208588
264,9132939,1090532837,1090077659,168742,2355,163,0,0,231,954.6695677208588
264,9408690,1123203557,1122735617,168742,2192,127,0,0,231,954.6695677208588
264,9446911,1127797877,1127338445,168742,2251,176,0,0,231,954.6695677208588
264,9492224,1133157917,1132729681,168742,2425,130,0,0,231,954.6695677208588
264,10000043,1193777417,1193342091,168742,2496,131,0,0,231,954.6695677208588
265,229976,44043,15683,0,113894,17471,0,0,100657,5.1006040262216015
265,511025,221293,123451,0,102861,2320,0,0,100550,5.1006040262216015
265,564260,319135,163155,0,103683,471,0,0,100491,5.1006040262216015
265,910945,614079,399961,0,282038,17155,0,0,100491,5.1006040262216015
265,1897659,1179861,1097617,0,117779,497,0,0,100491,5.1006040262216015
265,2331433,1487567,1405323,0,119840,1287,0,0,100491,5.1006040262216015
265,2957249,1934237,1847739,0,127922,4729,0,0,100491,5.1006040262216015
265,4407171,2647491,2490093,0,221854,1646,0,0,100491,5.1006040262216015
265,5411628,3338057,3176405,0,223442,578,0,0,100491,5.1006040262216015
265,7147945,4561791,4410065,0,194863,1159,0,0,100491,5.1006040262216015
265,7659265,4910619,4765983,0,205307,617,0,0,100491,5.1006040262216015
265,8918806,5794033,5653651,0,212643,5297,0,0,100491,5.1006040262216015
265,9356713,6104575,5965611,0,197635,504,0,0,100491,5.1006040262216015
266,124189,24191,12847,0,115672,24106,0,0,100372,6.308488075441591
266,665969,334733,195769,1418,122581,16759,0,0,100210,6.308488075441591
266,897318,477951,222711,4254,239690,1095,0,0,100210,6.308488075441591
266,1623689,791329,493549,19852,386165,4465,0,0,100210,6.308488075441591
266,2249456,1074929,869319,34032,163837,3914,0,0,100210,6.308488075441591
266,3051116,1620859,1476223,52466,101481,1597,0,0,100000,6.308488075441591
266,3297555,1905877,1725791,52466,101807,553,0,0,100000,6.308488075441591
266,4213747,2891387,2253287,124784,317225,4535,0,0,100000,6.308488075441591
266,4837111,3333803,2497183,207028,349488,8975,0,0,100000,6.308488075441591
266,5829510,4524923,3854209,404130,133119,12575,0,0,100000,6.308488075441591
266,6422360,5170113,4211545,514734,102723,529,0,0,100000,6.308488075441591
266,7257143,6142861,5467893,524660,128160,1401,0,0,100000,6.308488075441591
266,7810341,6772453,5908891,554438,143310,13566,0,0,100000,6.308488075441591
266,9214419,8200379,6997915,686312,187123,922,0,0,100000,6.308488075441591
266,9816548,8893781,7740947,778482,189389,9566,0,0,100000,6.308488075441591
267,162452,41207,12847,0,102459,9425,0,0,100401,3.036672769363382
267,257926,66731,38371,0,103289,1672,0,0,100401,3.036672769363382
267,396350,163155,83747,0,104556,1908,0,0,100401,3.036672769363382
267,940923,707667,468025,0,280323,11570,0,0,100401,3.036672769363382
267,1265714,907605,666545,0,384121,6591,0,0,100401,3.036672769363382
267,1732487,1160009,918949,0,444636,4917,0,0,100401,3.036672769363382
267,3492047,1776839,1622277,0,353187,8604,0,0,100401,3.036672769363382
267,4330901,2186641,1999465,0,415646,5370,0,0,100401,3.036672769363382
267,7182327,2990647,2872953,0,459425,2906,0,0,100401,3.036672769363382
267,8517546,3352237,3233125,0,437411,4450,0,0,100401,3.036672769363382
268,80303,12847,1547,0,119489,45322,0,0,100473,4.959713414936019
268,162401,38371,12847,0,111928,18530,0,0,100294,4.959713414936019
268,788447,821107,473697,0,186169,10539,0,0,100255,4.959713414936019
268,1723248,1564139,1211057,0,561491,19389,0,0,100255,4.959713414936019
268,3063422,2141265,1891697,0,572918,16442,0,0,100255,4.959713414936019
268,5554574,3346565,3094161,0,713315,4407,0,0,100255,4.959713414936019
268,7420371,4374615,4269683,0,100396,192,0,0,100197,4.959713414936019
268,9210808,5959939,5710371,0,530890,17893,0,0,100197,4.959713414936019
269,57149,106435,56805,0,22875,7322,0,0,10412,9.545280625643674
269,255706,321971,295029,0,22933,1510,0,0,10412,9.545280625643674
269,558819,689233,656619,0,28351,872,0,0,10412,9.545280625643674
269,642389,788493,755879,0,27859,705,0,0,10412,9.545280625643674
